post_id,conversation_id,author_id,author_username,author_description,admin1_name,article_url,post_text,post_creation_ts
1785562958065520668,1785369981456093606,2998978524,turbopisser,He/Him. Soulful white boy. Professional Retard. Fat hillbilly. Proud Father of 19 Fumos. America's Sweetheart.,Tennessee,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@0liviajulianna The right-wing pivot in the late 60s-early 70s was not solely a response to the Vietnam War Protests. If anything, it was more of a response to the Civil Rights Movement, the accompanying race riots, and the passage of the Civil Roghts Act of 1968.",2024-05-01T06:52:38
1785562377976684994,1785369981456093606,104014002,br4nd032,"End Prohibition. Author. Sex, Drugs, and Full-Auto Rock’n’Roll. tow trucker. mechanic. gamer. I’m probably good at everything tbh. A☭AB. #resist #UFOLivesMatter",California,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@SocDoneLeft @0liviajulianna Look who went back to their roots… https://t.co/M6gMMmyJld,2024-05-01T06:50:19
1785653336777105500,1785369981456093606,21145402,daveclarkin,Any suggestion my tweets aren't my own is ridiculous.,Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@boriskicks @SumunLPendakur @0liviajulianna @OrganizerMemes Would you wave signs saying “Free Texas” and demand the universities divest from AT&amp;T?,2024-05-01T12:51:45
1785651362027520317,1785369981456093606,21145402,daveclarkin,Any suggestion my tweets aren't my own is ridiculous.,Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@boriskicks @J_Gisele1 @SumunLPendakur @0liviajulianna @OrganizerMemes Joe Biden and the Democrats just sent $9 billion in humanitarian aid to Gaza and are trying to broker a peace agreement that would allow Gazans to return to the North.

Considering that Hamas just launched a massive terror attack against Jews six months ago, thats a damn miracle.",2024-05-01T12:43:55
1785652893858599270,1785369981456093606,21145402,daveclarkin,Any suggestion my tweets aren't my own is ridiculous.,Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@boriskicks @SumunLPendakur @0liviajulianna @OrganizerMemes Children died because Hamas launched a terrorist attack, took hostages, and then hid behind civilians.

If the Mexican government launched a terror attack on the US, targeting and killing 40K protestants, and taking another 10K hostage back to Mexico, what would we do?",2024-05-01T12:50:00
1785666873175970249,1785369981456093606,21145402,daveclarkin,Any suggestion my tweets aren't my own is ridiculous.,Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@RobocopFacts @SumunLPendakur @0liviajulianna @OrganizerMemes @JJohnsonLaw i mean, if the goal is in fact “genocide,” it would seem like we are failing spectacularly.",2024-05-01T13:45:33
1785723136639438929,1785369981456093606,21145402,daveclarkin,Any suggestion my tweets aren't my own is ridiculous.,Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@RobocopFacts @SumunLPendakur @0liviajulianna @OrganizerMemes @JJohnsonLaw Israel is our ally, Russia is our enemy, so no.

The US provides $6 billion in military aid to Egypt, Afghanistan, Iraq, Jordan, Lebanon, Tunisia, and Somalia.

All are frequent and regular human rights violators.

Why are protests focused on the one Jewish state?",2024-05-01T17:29:07
1785726151345811959,1785369981456093606,21145402,daveclarkin,Any suggestion my tweets aren't my own is ridiculous.,Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@RobocopFacts @SumunLPendakur @0liviajulianna @OrganizerMemes @JJohnsonLaw A) The same student groups were calling for divestment before October 7.

B) War refugees and civilian casualties are not the same as “genocide.”

C) US Civil War killed 50K civilians, 1 in 3 children were orphaned. That does not make Sherman a war criminal.

D) War sucks.",2024-05-01T17:41:06
1785531994182484418,1785369981456093606,1236860120367280131,nperacc1,swiftie in FL,New York,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@0liviajulianna They also said “make love not war” not “kill all the Jews”,2024-05-01T04:49:35
1785713017402880140,1785369981456093606,18459947,JohnJohnPhenom,"I dunno.  He/Him/They/Them (pronouns added for fight picking reasons), proud social worker and union member.  Born in the woods of Western Mass, now in a city.",New York,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@KamalasLaughs @neodyn6 @0liviajulianna Okay, is shooting fireworks and bear masing students who are conducting a dance party also violent? or is it not considered violence if it happens to people you disagree with?",2024-05-01T16:48:54
1785565931004960856,1785369981456093606,1061673186692120585,The_Beebs,"26, He/Him, Anarchist 🏴, Atheist ⚛️.

I like to dream of better worlds.",Texas,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@0liviajulianna what exactly are you saying? what's your point?,2024-05-01T07:04:26
1785542669529473379,1785369981456093606,958530563589201920,__rosalvazquez,ALWAYS: Community Organizer and System Disruptor • CURRENTLY: Public Health,California,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@0liviajulianna @nottherealHamza @OrganizerMemes Such an inane argument- completely disregards the forceful disenfranchisement of ppl &amp; research that show states are responsible for health of democracy &amp; democracy crumbles when the gov abandons the ppl.Why do u think ur better than othr oppressed ppl jst bc ur an engaged voter?,2024-05-01T05:32:00
1785685208320053393,1785369981456093606,1636883648648445954,Chicanoan606,"🌎 is what we have in common

Creator's creation care

RTs are energy

Trump is Latino-ish, Biden is Hispanic, that's why I'm Chicano",Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@0liviajulianna @OrganizerMemes Blaming the voters is the Oligarchy game. They want to make Trump leader over all of our lives again as a threat. They want Biden to genocide Palestine &amp; beat protesters into submission. Don't be a tool for their evil game to take more from this world for themselves. Speak truth.,2024-05-01T14:58:24
1785500174955274677,1785369981456093606,1626281786409123841,unexpectedgol,need an irn bru plug,Oregon,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@0liviajulianna Republicans never held the senate and house until the 90s wtf are you talking about,2024-05-01T02:43:09
1785634188114158068,1785369981456093606,1210733610153709568,dvegaoso,,Indiana,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@0liviajulianna You are awful,2024-05-01T11:35:40
1785700308980584686,1785369981456093606,1569094306811494400,dillearyus,interested in all of the arts,Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@0liviajulianna @OrganizerMemes Wait wait wait. 
Order of operations issue. The wrongs are done BEFORE ppl decide not to participate anymore, because they ALREADY weren't being 'mssgd to' wtvr tf that means",2024-05-01T15:58:25
1785764456427049063,1785369981456093606,41658787,jpnairn,"T1D Marathon Maniac, aspiring triathlete. Revolt. You ain't done nothin' if you ain't been called a red.",California,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@OneIssueVoter69 @thorsson_john @mosesconspiracy @xShutUpMegGx @0liviajulianna I like the quote from Mark Twain 
""To be loyal to rags, to shout for rags, to worship rags, to die for rags -- that is loyalty of unreason....""",2024-05-01T20:13:18
1785650781070172378,1785369981456093606,1314462768372670464,viewerschoicefr,"Brand new account, brand new chapter, brand new day 💯 Viewers Choice on youtube, viewerschoicelive on twitch",Oregon,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@0liviajulianna You are disgusting I hope the dems check is worth selling out your generation,2024-05-01T12:41:36
1785650022429663669,1785369981456093606,281246133,natefridson,"comedian, hoops connoisseur, b-boychik, @alisonklemp’s problem, all views are your own",New York,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@JohnJohnPhenom @neodyn6 @0liviajulianna Because they’re all acting in bad faith, John. These people seek to obfuscate what is quite clear to anyone who isn’t simping for the police state.",2024-05-01T12:38:35
1785713774701281480,1785369981456093606,281246133,natefridson,"comedian, hoops connoisseur, b-boychik, @alisonklemp’s problem, all views are your own",New York,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@JohnJohnPhenom @neodyn6 @0liviajulianna Dude’s banner picture is the White House press secretary. His entire worldview is jerking off.,2024-05-01T16:51:55
1785600766209626219,1785369981456093606,1444007646932213764,DasKrabital,Join a union. Free Palestine. Simple as.,,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@0liviajulianna No what you’re saying is so much dumber than that,2024-05-01T09:22:52
1785517155926135035,1785369981456093606,3604928055,mcmanusaur,"Evil billionaires rule the world with a shit-eating grin. All he's done is make himself sad. Now he builds a precise model of this grotesque, duplicitous world.",Georgia,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@0liviajulianna @OrganizerMemes In 10 years you'll be defending the Democratic Party moving to ""the center"" to win over ""reasonable"" Trump voters from the next fascist. Fuck off, you useless poser.",2024-05-01T03:50:37
1785758898890084706,1785510345034866867,127432874,YourDuden3ss,"Well, that’s just like your opinion man.",Texas,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@atrupar And yet, you still post dumb shit.",2024-05-01T19:51:13
1785772644949704928,1785510345034866867,481270240,kgillespie731,"Believer in education, science and rational thought, Lover of books, Sports nut #BBN #Hawkeyes #Wahoowa #WMTribe #Reds #Bengals",West Virginia,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@EdgeofSports @atrupar What did they do exactly?Everything shown in real time was appropriate to the situation imo-Columbia gave the occupiers a time frame to exit the building they’d illegally entered &amp;vandalized-then asked NYPD to assist in removing them when they refused. How were the police wrong??,2024-05-01T20:45:51
1785908497579663832,1785510345034866867,323144283,PHOENIXJTAYLOR,artist. shit poster. 📸🖤📷,Texas,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@fouledup @mbyhoff @verityns @BW1121 @atrupar It's a cult,2024-05-02T05:45:41
1785897017815748784,1785510345034866867,323144283,PHOENIXJTAYLOR,artist. shit poster. 📸🖤📷,Texas,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@LynnFwvz5qh7vm @atrupar @fouledup who are you talking to?,2024-05-02T05:00:04
1786067992692097447,1785510345034866867,1592400409079205894,Praxis921,🦆🦆/UO Alumn ‘11/GO DUCKS!🦆🦆,Oregon,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@EdgeofSports @atrupar You a reading comprehension iza not-a-sogoood.,2024-05-02T16:19:27
1786068972841979953,1785510345034866867,894596201286438912,NW_StayDet,🙋🏾‍♂️ CRT made me slap a nazi 💥🇺🇸👀 AND He/Him We/Us and 🖕🏿 Them RW whiners,Michigan,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@wildstarryskies @atrupar @EdgeofSports That’s also a lie, the woman flat is told the reporter that asked it that it was a lie so why do you need to lie bootlicker.",2024-05-02T16:23:21
1785769481169420561,1785510345034866867,1281260782311833601,joesakthatsme,ban cars from cities,Colorado,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@atrupar @TheWapplehouse so your defense of biden is he is not trump. you got anything else besides that,2024-05-01T20:33:16
1785848791423148221,1785510345034866867,42207258,onyx_coltrane,Conscious,Massachusetts,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@gingertraceyb @atrupar @_BenBecker @EdgeofSports So you are saying Biden could have done the right thing and set himself apart from everyone? I.e. be principled, be a moral leader, lead for justice and perhaps save thousands of lives.",2024-05-02T01:48:25
1785788764779852273,1785510345034866867,42207258,onyx_coltrane,Conscious,Massachusetts,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@atrupar @_BenBecker @EdgeofSports Well, maybe Biden shouldn't have financed a genocide. It's on him and Dems. It seems like an easy moral choice. Don't support genocide, apartheid, occupation.",2024-05-01T21:49:54
1785846003616149929,1785510345034866867,1530601354884001795,bojaninnyc,"🏳️‍🌈🐻🗽;

trans rights - no LGB without the T;

he/him ;

engineer ; 

Made in '89",New York,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@TheWapplehouse @atrupar We can't keep defaulting to Democrat. Nothing will ever get better that way.,2024-05-02T01:37:21
1786077311948738963,1785510345034866867,11560052,AimIessFriend,Head Wallet Inspector at @uaustinorg,Texas,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@atrupar @EdgeofSports Guess what he just did,2024-05-02T16:56:29
1786078541219549567,1785510345034866867,11560052,AimIessFriend,Head Wallet Inspector at @uaustinorg,Texas,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@atrupar @_BenBecker @EdgeofSports Start talking to Haley voters then. Do the work you’re constantly belittling others to do for you,2024-05-02T17:01:22
1786078198725333283,1785510345034866867,11560052,AimIessFriend,Head Wallet Inspector at @uaustinorg,Texas,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@EBlumberg11 @atrupar @EdgeofSports They both answer to the US Department of Justice which answers to Joe Biden,2024-05-02T17:00:00
1785757994514538916,1785510345034866867,1016076852,NixontheVixen1,"When we win, remember mercy is no virtue. The Righteous have the moral monopoly on violence. We want a war.",California,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@atrupar ""Oy vey! The goyim aren't backing Israel!""",2024-05-01T19:47:38
1785787263168745679,1785510345034866867,1384615614837403648,daveaf,this is obviously a burner 🏳️‍🌈🏳️‍⚧️,"Washington, D.C.",https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@ZeeZeeMooMoo Yeah babe this doesn’t help you. At all. SCOTUS, filled by 3 newly appointed Trump appointees, bucked decades of super precedent by overturning Roe. Roe was overturned bc Trump won. If Trump lost, we’d still have Roe. People sat 2016 out bc of fascists like you.",2024-05-01T21:43:56
1785785257272246485,1785510345034866867,1384615614837403648,daveaf,this is obviously a burner 🏳️‍🌈🏳️‍⚧️,"Washington, D.C.",https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@ZeeZeeMooMoo So this is why knowledge of gov process is important. In the senate you need 2/3 majority to pass most policy bills, including roe codification. For ACA repeal, Rs were able to use budget reconciliation which only requires simple majority.",2024-05-01T21:35:58
1785760329856667922,1785510345034866867,1384615614837403648,daveaf,this is obviously a burner 🏳️‍🌈🏳️‍⚧️,"Washington, D.C.",https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@ZeeZeeMooMoo @ZeeZeeMooMoo yeah that’s what I figured,2024-05-01T19:56:55
1785790408892752138,1785510345034866867,1779145295928115200,DaveMoad14863,Worker. Lover.,California,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@BW1121 @PHOENIXJTAYLOR @atrupar @fouledup Yeah man none of those things happening right now. You are smart,2024-05-01T21:56:26
1786067491984232597,1785510345034866867,1547941015092285444,Lavendesic,"Here to do 3 things:

Bash republicans 
Bash their leftwing enablers
Bash their antisemitic supporters

BidenHarris2024ever@threads.net",Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@EdgeofSports @atrupar Your only tweet on October 7th 2023 was to condemn…

Israel.

Bye-bye Jew-hater https://t.co/3CzvU6VOSK",2024-05-02T16:17:28
1785786341466296399,1785510345034866867,732759765181308928,PhillPhilosophy,Trying to get through this thing called life,Oklahoma,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@atrupar Democrat: ""I'm a democrat, but I don't like genocide. I won't vote for genocide.""
Another Democrat: ""That's childish and irresponsible of you.""",2024-05-01T21:40:16
1785871961328935260,1785510345034866867,732224972,friocity,Mastered mediocrity moved on to mundane,Minnesota,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@willsnackson @hoopsunderblog @atrupar @TheWapplehouse Trumps literal suggested response will be nuke Palestine so good luck with that.,2024-05-02T03:20:30
1786103807073517889,1785510345034866867,1246861605914247169,MJMleczynski,"Wife, mother, retired grandma of 6. No DMs please.",Pennsylvania,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@EdgeofSports @trishtra3 @atrupar What’s childish is a group of people who want to blame everything on Biden like there’s no other govt entities making decisions. Lord…grow up.,2024-05-02T18:41:46
1785760200688865370,1785510345034866867,319075388,hoopsunderblog,,New York,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@willsnackson @courtbullion @atrupar @TheWapplehouse “I kNoW TrUMP iS WoRSe”  do you buddy? Bc your words seems to say I’m ok with having him in office bc Biden “isn’t doing enough of what I want” on a foreign conflict that has been going on for your whole life, but now you seem to care so passionately? Very odd.",2024-05-01T19:56:24
1786061913199182196,1785510345034866867,3365430215,EBlumberg11,“You can't love your country only when you win.” Tish James Stan Acct. The New School Nonfiction MFA '23 #BidenHarris2024  Insta @ElizabethB247,New York,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@atrupar @EdgeofSports The NYPD answers to Eric Adams not Joe Biden.,2024-05-02T15:55:18
1786068501070807489,1785510345034866867,49303023,DC4Hope,Just a girl living in DC waiting for the world to change. Still With HER! 🙋‍♀️🇺🇸 #RESIST #TraitorTrUMP #FightFascism 🥁🐝#FreePress #DCStatehoodNOW,"Washington, D.C.",https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@EdgeofSports @atrupar The Biden administration? They had nothing to do with it whatsoever.
You’re spewing far right Hamas nazi propaganda 
FFS no on can  be this clueless",2024-05-02T16:21:28
1786068617580216677,1785510345034866867,49303023,DC4Hope,Just a girl living in DC waiting for the world to change. Still With HER! 🙋‍♀️🇺🇸 #RESIST #TraitorTrUMP #FightFascism 🥁🐝#FreePress #DCStatehoodNOW,"Washington, D.C.",https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@EdgeofSports @atrupar MAGAt Putin bot block,2024-05-02T16:21:56
1785858317266330016,1785510345034866867,43794181,pnashjenkins,"writer, ph.d. student.

buy FOSTER DADE EXPLORES THE COSMOS (@abramsbooks/@overlookpress; may 16, 2023) ⤵️",Illinois,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@SxarletRed @atrupar in four words you elegantly summarized the entire tragic existence of aaron rupar,2024-05-02T02:26:17
1787549117851283551,1787549112574914773,1263917894590742528,DigEconLab,"Bringing together the world's best minds, whether human or machine, to study how digital technologies can transform the economy @StanfordHAI
Director: @ErikBryn",California,https://www.nytimes.com/2024/05/06/business/dealbook/ai-power-energy-climate.html,"Elon Musk cut 500 jobs from Tesla's Supercharger workforce. What could it mean for the future of EV charging?
5/n

https://t.co/0kq98fgOXo",2024-05-06T18:24:55
1787549116446159329,1787549112574914773,1263917894590742528,DigEconLab,"Bringing together the world's best minds, whether human or machine, to study how digital technologies can transform the economy @StanfordHAI
Director: @ErikBryn",California,https://www.nytimes.com/2024/05/06/business/dealbook/ai-power-energy-climate.html,"TikTok assures advertisers it's in it for the long haul.
4/n

https://t.co/oI0xJyl88q",2024-05-06T18:24:55
1787549125338181663,1787549112574914773,1263917894590742528,DigEconLab,"Bringing together the world's best minds, whether human or machine, to study how digital technologies can transform the economy @StanfordHAI
Director: @ErikBryn",California,https://www.nytimes.com/2024/05/06/business/dealbook/ai-power-energy-climate.html,"A wake-up call for Apple as it seeks a fix for its alarm snafu.
10/fin

https://t.co/Giww0ec4w1",2024-05-06T18:24:57
1787549123635302473,1787549112574914773,1263917894590742528,DigEconLab,"Bringing together the world's best minds, whether human or machine, to study how digital technologies can transform the economy @StanfordHAI
Director: @ErikBryn",California,https://www.nytimes.com/2024/05/06/business/dealbook/ai-power-energy-climate.html,"Truth or satire: Could your hard-earned dollar help save The Onion? 
9/n

https://t.co/AoJplwMjmq",2024-05-06T18:24:56
1787549115057836351,1787549112574914773,1263917894590742528,DigEconLab,"Bringing together the world's best minds, whether human or machine, to study how digital technologies can transform the economy @StanfordHAI
Director: @ErikBryn",California,https://www.nytimes.com/2024/05/06/business/dealbook/ai-power-energy-climate.html,"The Google antitrust case is wrapping up. Here's what to know.
3/n

https://t.co/bhNDdc8elz",2024-05-06T18:24:54
1787549119214469334,1787549112574914773,1263917894590742528,DigEconLab,"Bringing together the world's best minds, whether human or machine, to study how digital technologies can transform the economy @StanfordHAI
Director: @ErikBryn",California,https://www.nytimes.com/2024/05/06/business/dealbook/ai-power-energy-climate.html,"How conservatives are using AI to run political campaigns. 
6/n

https://t.co/CYSSwOqlmd",2024-05-06T18:24:55
1787549113719906674,1787549112574914773,1263917894590742528,DigEconLab,"Bringing together the world's best minds, whether human or machine, to study how digital technologies can transform the economy @StanfordHAI
Director: @ErikBryn",California,https://www.nytimes.com/2024/05/06/business/dealbook/ai-power-energy-climate.html,"From @nytimes: How bad is AI for the climate? 
2/n

https://t.co/n48vK2nBe9",2024-05-06T18:24:54
1787549120552423643,1787549112574914773,1263917894590742528,DigEconLab,"Bringing together the world's best minds, whether human or machine, to study how digital technologies can transform the economy @StanfordHAI
Director: @ErikBryn",California,https://www.nytimes.com/2024/05/06/business/dealbook/ai-power-energy-climate.html,"Who's winning the AI wearable race? 
7/n

https://t.co/uC4qdS7Zxc",2024-05-06T18:24:56
1787549121915621538,1787549112574914773,1263917894590742528,DigEconLab,"Bringing together the world's best minds, whether human or machine, to study how digital technologies can transform the economy @StanfordHAI
Director: @ErikBryn",California,https://www.nytimes.com/2024/05/06/business/dealbook/ai-power-energy-climate.html,"The Air Force is gearing up to release a fleet of 1,000 unmanned warplanes by 2028. What it could mean for war. 
8/n

https://t.co/WoBcafIyse",2024-05-06T18:24:56
1788658827165860118,1788657704698843314,1282906662102274049,AssociatesFirst,'Fat Guy In A Little Coat',Michigan,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@nytimes I think the world will end this summer. Let them throw all their money at his campaign. https://t.co/KlX0njb15E,2024-05-09T19:54:30
1788709935213428885,1788657704698843314,82947669,FraserDColeman,"""Yes, here we go again, giving you more, nothing lesser; Back on the mic is the anti-depressor” Ad-Rock, Beastie Boys",California,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@nytimes Here we go again… https://t.co/6w8Nu207Bt,2024-05-09T23:17:35
1788730503861801414,1788657704698843314,323809719,NDTwinsfan,"Christian. Writer, editor, runner, North Dakota native transplanted in Springfield, Missouri.",Illinois,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,"@RJMMM @nytimes That doesn't mean we can change it. Certainly not all by ourselves. And certainly not at the expense of our economy while China and India charge ahead with no regard.

I would believe it a lot better if the folks making noise focused on those not doing anything.",2024-05-10T00:39:19
1788677207663022193,1788657704698843314,323809719,NDTwinsfan,"Christian. Writer, editor, runner, North Dakota native transplanted in Springfield, Missouri.",Illinois,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@nytimes Sounds good to me. And I don't even particularly like Trump. But the millions flowing to Dems from the climate lobby needs to be answered.,2024-05-09T21:07:32
1788677833419636801,1788657704698843314,323809719,NDTwinsfan,"Christian. Writer, editor, runner, North Dakota native transplanted in Springfield, Missouri.",Illinois,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,"@glasshalffulls @nytimes Of course, though people often get it backwards. The money isn't given to change or ensure their actions. The money is to help elect a person who already believes in and supports your cause. Quid pro quo can happen, but Trump is already pro-business.",2024-05-09T21:10:02
1788757757195075940,1788657704698843314,323809719,NDTwinsfan,"Christian. Writer, editor, runner, North Dakota native transplanted in Springfield, Missouri.",Illinois,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,"@RJMMM @nytimes I'd be fine with taking money out of politics, though neither party will let that happen. But the climate thing is a political scam perpetuated by people who want votes and an energizing issue. Their policies are harming the poor in this nation most of all, too.",2024-05-10T02:27:37
1788679401627865097,1788657704698843314,872869810002178048,RickySKron,Six wins away from world’s first GOTE NOG™️ Grammy. Oscar. Tony. Emmy. Nobel. Olympic Gold.,New Jersey,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@nytimes Feels like this should be bigger news. People are so numb by now.,2024-05-09T21:16:16
1788659093252534719,1788657704698843314,77940458,TheTexasLopez,"It's all in the name.

History⌛️, democracy🗳️, and iced tea🍹",Texas,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,"@JohnKolb2 @nytimes So ""Drain the swamp"" actually just meant pay him instead?",2024-05-09T19:55:34
1788659994918899807,1788657704698843314,77940458,TheTexasLopez,"It's all in the name.

History⌛️, democracy🗳️, and iced tea🍹",Texas,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@JohnKolb2 @nytimes I'm from Texas born and raised. Oil and gas want cheap input costs but they've never said or wanted lower prices for the consumer. Whenever the price of a barrel of oil falls they all go into a panic and look to prop up the price.,2024-05-09T19:59:09
1788669035606938079,1788657704698843314,1063099748608077825,screenjiver,"Here to learn - VTI, IWM, VFMF,  TTD, DDOG, MELI, SE, NVDA, NNOX, AMZN, CRWD, SQ, JMIA, DOCN, ONDS, STEM, GLBE, CFLT",Massachusetts,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@nytimes @809trader this seems normal,2024-05-09T20:35:04
1788667850317541629,1788657704698843314,1876634972,Justinredalen,,Minnesota,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@nytimes Good.,2024-05-09T20:30:22
1788700146747777075,1788657704698843314,568771383,JohnKolb2,"DVM, Dipl ABVP, wine lover, Cyclone fan, blessed husband and father, conservationist, pro-human. Shanghai & Vienna were great ... IA bound",Iowa,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,"@all_beings212 @TheTexasLopez @nytimes I think u r making some assumptions! EV are fine where they work (not cold, short ranges). Please don’t think that wind powers them … it’s nuclear, gas and coal that fills the margin. High footprint to build as well.",2024-05-09T22:38:42
1788659331547709829,1788657704698843314,568771383,JohnKolb2,"DVM, Dipl ABVP, wine lover, Cyclone fan, blessed husband and father, conservationist, pro-human. Shanghai & Vienna were great ... IA bound",Iowa,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@TheTexasLopez @nytimes Indeed. Although it is better for the country to have more/cheaper energy than less …,2024-05-09T19:56:30
1788816423294284199,1788657704698843314,1774457783041105920,agereversaluni,Age Reversal Unity. Discord: https://t.co/fJPm5O4yb8.,New York,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@nytimes Retweett https://t.co/n4NoLTl2cV,2024-05-10T06:20:44
